Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income,Income_to_Loan_Ratio,EMI,Risk_Category,Default_Probability,Predicted_Status,Predicted_Status_Label,Risk_Level,Money_At_Risk
LP002288,Male,Yes,2,Not Graduate,No,2889,0.0,45.0,180.0,0.0,Urban,0,2889.0,64.2,0.25,High Risk,0.8853164541324959,0,Rejected,High Risk,39.83924043596232
LP002296,Male,No,0,Not Graduate,No,2755,0.0,65.0,300.0,1.0,Rural,0,2755.0,42.38461538461539,0.21666666666666667,Low Risk,0.3878504413230264,1,Approved,Medium Risk,25.210278685996713
LP002297,Male,No,0,Graduate,No,2500,20000.0,103.0,360.0,1.0,Semiurban,1,22500.0,218.44660194174756,0.2861111111111111,Low Risk,0.4670750081158579,1,Approved,Medium Risk,48.10872583593336
LP002300,Female,No,0,Not Graduate,No,1963,0.0,53.0,360.0,1.0,Semiurban,1,1963.0,37.0377358490566,0.14722222222222223,Low Risk,0.1765313138759026,1,Approved,Low Risk,9.356159635422838
LP002301,Female,No,0,Graduate,Yes,7441,0.0,194.0,360.0,1.0,Rural,0,7441.0,38.355670103092784,0.5388888888888889,Low Risk,0.2927668314231663,1,Approved,Low Risk,56.79676529609426
LP002305,Female,No,0,Graduate,No,4547,0.0,115.0,360.0,1.0,Semiurban,1,4547.0,39.53913043478261,0.3194444444444444,Low Risk,0.12931144392488547,1,Approved,Low Risk,14.87081605136183
LP002308,Male,Yes,0,Not Graduate,No,2167,2400.0,115.0,360.0,1.0,Urban,1,4567.0,39.71304347826087,0.3194444444444444,Low Risk,0.2724756744133633,1,Approved,Low Risk,31.33470255753678
LP002314,Female,No,0,Not Graduate,No,2213,0.0,66.0,360.0,1.0,Rural,1,2213.0,33.53030303030303,0.18333333333333332,Low Risk,0.32398032222698037,1,Approved,Medium Risk,21.382701266980703
LP002315,Male,Yes,1,Graduate,No,8300,0.0,152.0,300.0,0.0,Semiurban,0,8300.0,54.60526315789474,0.5066666666666667,High Risk,0.8661062413415979,0,Rejected,High Risk,131.64814868392287
LP002317,Male,Yes,3+,Graduate,No,81000,0.0,360.0,360.0,0.0,Rural,0,81000.0,225.0,1.0,High Risk,0.9371265241214322,0,Rejected,High Risk,337.3655486837156
LP002318,Female,No,1,Not Graduate,Yes,3867,0.0,62.0,360.0,1.0,Semiurban,0,3867.0,62.37096774193548,0.17222222222222222,Low Risk,0.2595937929183971,1,Approved,Low Risk,16.094815160940623
LP002319,Male,Yes,0,Graduate,No,6256,0.0,160.0,360.0,1.0,Urban,1,6256.0,39.1,0.4444444444444444,Low Risk,0.18284724841562505,1,Approved,Low Risk,29.25555974650001
LP002328,Male,Yes,0,Not Graduate,No,6096,0.0,218.0,360.0,0.0,Rural,0,6096.0,27.96330275229358,0.6055555555555555,High Risk,0.9427757877570574,0,Rejected,High Risk,205.52512173103852
LP002332,Male,Yes,0,Not Graduate,No,2253,2033.0,110.0,360.0,1.0,Rural,1,4286.0,38.96363636363636,0.3055555555555556,Low Risk,0.30753241168991785,1,Approved,Medium Risk,33.82856528589096
LP002335,Female,Yes,0,Not Graduate,No,2149,3237.0,178.0,360.0,0.0,Semiurban,0,5386.0,30.258426966292134,0.49444444444444446,High Risk,0.867216063170462,0,Rejected,High Risk,154.36445924434224
LP002337,Female,No,0,Graduate,No,2995,0.0,60.0,360.0,1.0,Urban,1,2995.0,49.916666666666664,0.16666666666666666,Low Risk,0.21612229822709583,1,Approved,Low Risk,12.96733789362575
LP002341,Female,No,1,Graduate,No,2600,0.0,160.0,360.0,1.0,Urban,0,2600.0,16.25,0.4444444444444444,Medium Risk,0.72238900586223,0,Rejected,High Risk,115.5822409379568
LP002342,Male,Yes,2,Graduate,Yes,1600,20000.0,239.0,360.0,1.0,Urban,0,21600.0,90.3765690376569,0.6638888888888889,Low Risk,0.39038648870238435,1,Approved,Medium Risk,93.30237079986986
LP002345,Male,Yes,0,Graduate,No,1025,2773.0,112.0,360.0,1.0,Rural,1,3798.0,33.910714285714285,0.3111111111111111,Low Risk,0.23913489447257785,1,Approved,Low Risk,26.78310818092872
LP002347,Male,Yes,0,Graduate,No,3246,1417.0,138.0,360.0,1.0,Semiurban,1,4663.0,33.789855072463766,0.38333333333333336,Low Risk,0.11494484559529627,1,Approved,Low Risk,15.862388692150885
LP002348,Male,Yes,0,Graduate,No,5829,0.0,138.0,360.0,1.0,Rural,1,5829.0,42.23913043478261,0.38333333333333336,Low Risk,0.21401969757722206,1,Approved,Low Risk,29.534718265656643
LP002357,Female,No,0,Not Graduate,No,2720,0.0,80.0,360.0,0.0,Urban,0,2720.0,34.0,0.2222222222222222,High Risk,0.9434328536356503,0,Rejected,High Risk,75.47462829085202
LP002361,Male,Yes,0,Graduate,No,1820,1719.0,100.0,360.0,1.0,Urban,1,3539.0,35.39,0.2777777777777778,Low Risk,0.19585556207391297,1,Approved,Low Risk,19.585556207391296
LP002362,Male,Yes,1,Graduate,No,7250,1667.0,110.0,360.0,0.0,Urban,0,8917.0,81.06363636363636,0.3055555555555556,High Risk,0.9341943968740478,0,Rejected,High Risk,102.76138365614526
LP002364,Male,Yes,0,Graduate,No,14880,0.0,96.0,360.0,1.0,Semiurban,1,14880.0,155.0,0.26666666666666666,Low Risk,0.12628834701994196,1,Approved,Low Risk,12.123681313914428
LP002366,Male,Yes,0,Graduate,No,2666,4300.0,121.0,360.0,1.0,Rural,1,6966.0,57.570247933884296,0.33611111111111114,Low Risk,0.2640819405197862,1,Approved,Low Risk,31.953914802894126
LP002367,Female,No,1,Not Graduate,No,4606,0.0,81.0,360.0,1.0,Rural,0,4606.0,56.864197530864196,0.225,Low Risk,0.3893624199310096,1,Approved,Medium Risk,31.53835601441178
LP002368,Male,Yes,2,Graduate,No,5935,0.0,133.0,360.0,1.0,Semiurban,1,5935.0,44.62406015037594,0.36944444444444446,Low Risk,0.07081261120361793,1,Approved,Low Risk,9.418077290081184
LP002369,Male,Yes,0,Graduate,No,2920,16.12000084,87.0,360.0,1.0,Rural,1,2936.12000084,33.74850575678161,0.24166666666666667,Low Risk,0.21039463946993775,1,Approved,Low Risk,18.304333633884585
LP002370,Male,No,0,Not Graduate,No,2717,0.0,60.0,180.0,1.0,Urban,1,2717.0,45.28333333333333,0.3333333333333333,Low Risk,0.32524446615621605,1,Approved,Medium Risk,19.51466796937296
LP002377,Female,No,1,Graduate,Yes,8624,0.0,150.0,360.0,1.0,Semiurban,1,8624.0,57.49333333333333,0.4166666666666667,Low Risk,0.1960733111534141,1,Approved,Low Risk,29.410996673012114
LP002379,Male,No,0,Graduate,No,6500,0.0,105.0,360.0,0.0,Rural,0,6500.0,61.904761904761905,0.2916666666666667,High Risk,0.9519306685786127,0,Rejected,High Risk,99.95272020075434
LP002386,Male,No,0,Graduate,No,12876,0.0,405.0,360.0,1.0,Semiurban,1,12876.0,31.79259259259259,1.125,Low Risk,0.17115744950299194,1,Approved,Low Risk,69.31876704871173
LP002387,Male,Yes,0,Graduate,No,2425,2340.0,143.0,360.0,1.0,Semiurban,1,4765.0,33.32167832167832,0.3972222222222222,Low Risk,0.12053824107259603,1,Approved,Low Risk,17.236968473381232
LP002390,Male,No,0,Graduate,No,3750,0.0,100.0,360.0,1.0,Urban,1,3750.0,37.5,0.2777777777777778,Low Risk,0.2707386864776299,1,Approved,Low Risk,27.07386864776299
LP002393,Female,Yes,0,Graduate,No,10047,0.0,128.0,240.0,1.0,Semiurban,1,10047.0,78.4921875,0.5333333333333333,Low Risk,0.08057737059934234,1,Approved,Low Risk,10.313903436715819
LP002398,Male,No,0,Graduate,No,1926,1851.0,50.0,360.0,1.0,Semiurban,1,3777.0,75.54,0.1388888888888889,Low Risk,0.18950581212047213,1,Approved,Low Risk,9.475290606023606
LP002401,Male,Yes,0,Graduate,No,2213,1125.0,128.0,360.0,1.0,Urban,1,3338.0,26.078125,0.35555555555555557,Low Risk,0.1884446751741461,1,Approved,Low Risk,24.1209184222907
LP002403,Male,No,0,Graduate,Yes,10416,0.0,187.0,360.0,0.0,Urban,0,10416.0,55.70053475935829,0.5194444444444445,High Risk,0.9530451237194267,0,Rejected,High Risk,178.2194381355328
LP002407,Female,Yes,0,Not Graduate,Yes,7142,0.0,138.0,360.0,1.0,Rural,1,7142.0,51.7536231884058,0.38333333333333336,Low Risk,0.26819090262946854,1,Approved,Low Risk,37.010344562866656
LP002408,Male,No,0,Graduate,No,3660,5064.0,187.0,360.0,1.0,Semiurban,1,8724.0,46.6524064171123,0.5194444444444445,Low Risk,0.21855329893289777,1,Approved,Low Risk,40.86946690045188
LP002409,Male,Yes,0,Graduate,No,7901,1833.0,180.0,360.0,1.0,Rural,1,9734.0,54.077777777777776,0.5,Low Risk,0.23860479007691215,1,Approved,Low Risk,42.94886221384419
LP002418,Male,No,3+,Not Graduate,No,4707,1993.0,148.0,360.0,1.0,Semiurban,1,6700.0,45.270270270270274,0.4111111111111111,Low Risk,0.18818230067590158,1,Approved,Low Risk,27.850980500033433
LP002422,Male,No,1,Graduate,No,37719,0.0,152.0,360.0,1.0,Semiurban,1,37719.0,248.15131578947367,0.4222222222222222,Low Risk,0.28208504892036423,1,Approved,Low Risk,42.87692743589536
LP002424,Male,Yes,0,Graduate,No,7333,8333.0,175.0,300.0,1.0,Rural,1,15666.0,89.52,0.5833333333333334,Low Risk,0.32157769583346885,1,Approved,Medium Risk,56.276096770857045
LP002429,Male,Yes,1,Graduate,Yes,3466,1210.0,130.0,360.0,1.0,Rural,1,4676.0,35.96923076923077,0.3611111111111111,Low Risk,0.31264783660690076,1,Approved,Medium Risk,40.6442187588971
LP002434,Male,Yes,2,Not Graduate,No,4652,0.0,110.0,360.0,1.0,Rural,1,4652.0,42.29090909090909,0.3055555555555556,Low Risk,0.19868426101913117,1,Approved,Low Risk,21.85526871210443
LP002435,Male,Yes,0,Graduate,No,3539,1376.0,55.0,360.0,1.0,Rural,0,4915.0,89.36363636363636,0.1527777777777778,Low Risk,0.23655832933345822,1,Approved,Low Risk,13.010708113340202
LP002443,Male,Yes,2,Graduate,No,3340,1710.0,150.0,360.0,0.0,Rural,0,5050.0,33.666666666666664,0.4166666666666667,High Risk,0.88661244176198,0,Rejected,High Risk,132.991866264297
LP002444,Male,No,1,Not Graduate,Yes,2769,1542.0,190.0,360.0,1.0,Semiurban,0,4311.0,22.689473684210526,0.5277777777777778,Medium Risk,0.7932102171690366,0,Rejected,High Risk,150.70994126211696
LP002446,Male,Yes,2,Not Graduate,No,2309,1255.0,125.0,360.0,0.0,Rural,0,3564.0,28.512,0.3472222222222222,High Risk,0.91668918442803,0,Rejected,High Risk,114.58614805350376
LP002447,Male,Yes,2,Not Graduate,No,1958,1456.0,60.0,300.0,1.0,Urban,1,3414.0,56.9,0.2,Low Risk,0.17739449900099502,1,Approved,Low Risk,10.643669940059702
LP002448,Male,Yes,0,Graduate,No,3948,1733.0,149.0,360.0,0.0,Rural,0,5681.0,38.12751677852349,0.41388888888888886,High Risk,0.9266187711584236,0,Rejected,High Risk,138.06619690260513
LP002449,Male,Yes,0,Graduate,No,2483,2466.0,90.0,180.0,0.0,Rural,1,4949.0,54.98888888888889,0.5,High Risk,0.9222573915617142,0,Rejected,High Risk,83.00316524055427
LP002453,Male,No,0,Graduate,Yes,7085,0.0,84.0,360.0,1.0,Semiurban,1,7085.0,84.3452380952381,0.23333333333333334,Low Risk,0.2095231636178152,1,Approved,Low Risk,17.599945743896477
LP002455,Male,Yes,2,Graduate,No,3859,0.0,96.0,360.0,1.0,Semiurban,1,3859.0,40.197916666666664,0.26666666666666666,Low Risk,0.06986297984009104,1,Approved,Low Risk,6.70684606464874
LP002459,Male,Yes,0,Graduate,No,4301,0.0,118.0,360.0,1.0,Urban,1,4301.0,36.44915254237288,0.3277777777777778,Low Risk,0.1811257101982423,1,Approved,Low Risk,21.37283380339259
LP002467,Male,Yes,0,Graduate,No,3708,2569.0,173.0,360.0,1.0,Urban,0,6277.0,36.283236994219656,0.48055555555555557,Low Risk,0.20580697234166767,1,Approved,Low Risk,35.604606215108504
LP002472,Male,No,2,Graduate,No,4354,0.0,136.0,360.0,1.0,Rural,1,4354.0,32.01470588235294,0.37777777777777777,Low Risk,0.21910808471473775,1,Approved,Low Risk,29.798699521204334
LP002473,Male,Yes,0,Graduate,No,8334,0.0,160.0,360.0,1.0,Semiurban,0,8334.0,52.0875,0.4444444444444444,Low Risk,0.11061582012921145,1,Approved,Low Risk,17.698531220673832
LP002478,Male,Yes,0,Graduate,Yes,2083,4083.0,160.0,360.0,1.0,Semiurban,1,6166.0,38.5375,0.4444444444444444,Low Risk,0.1590207128207286,1,Approved,Low Risk,25.443314051316577
LP002484,Male,Yes,3+,Graduate,No,7740,0.0,128.0,180.0,1.0,Urban,1,7740.0,60.46875,0.7111111111111111,Low Risk,0.12327470027305476,1,Approved,Low Risk,15.77916163495101
LP002487,Male,Yes,0,Graduate,No,3015,2188.0,153.0,360.0,1.0,Rural,1,5203.0,34.00653594771242,0.425,Low Risk,0.2339565686013484,1,Approved,Low Risk,35.7953549960063
LP002489,Female,No,1,Not Graduate,No,5191,0.0,132.0,360.0,1.0,Semiurban,1,5191.0,39.32575757575758,0.36666666666666664,Low Risk,0.21828730723891354,1,Approved,Low Risk,28.813924555536587
LP002493,Male,No,0,Graduate,No,4166,0.0,98.0,360.0,0.0,Semiurban,0,4166.0,42.51020408163265,0.2722222222222222,High Risk,0.895167000303661,0,Rejected,High Risk,87.72636602975878
LP002494,Male,No,0,Graduate,No,6000,0.0,140.0,360.0,1.0,Rural,1,6000.0,42.857142857142854,0.3888888888888889,Low Risk,0.31420757026759893,1,Approved,Medium Risk,43.98905983746385
LP002500,Male,Yes,3+,Not Graduate,No,2947,1664.0,70.0,180.0,0.0,Urban,0,4611.0,65.87142857142857,0.3888888888888889,High Risk,0.9042130831553373,0,Rejected,High Risk,63.29491582087361
LP002501,Male,Yes,0,Graduate,No,16692,0.0,110.0,360.0,1.0,Semiurban,1,16692.0,151.74545454545455,0.3055555555555556,Low Risk,0.12705879584745317,1,Approved,Low Risk,13.976467543219847
LP002502,Female,Yes,2,Not Graduate,No,210,2917.0,98.0,360.0,1.0,Semiurban,1,3127.0,31.908163265306122,0.2722222222222222,Low Risk,0.08637100444795698,1,Approved,Low Risk,8.464358435899785
LP002505,Male,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,0,6784.0,61.67272727272727,0.3055555555555556,Low Risk,0.21025830110685606,1,Approved,Low Risk,23.128413121754168
LP002515,Male,Yes,1,Graduate,Yes,3450,2079.0,162.0,360.0,1.0,Semiurban,1,5529.0,34.129629629629626,0.45,Low Risk,0.17603534179706293,1,Approved,Low Risk,28.517725371124193
LP002517,Male,Yes,1,Not Graduate,No,2653,1500.0,113.0,180.0,0.0,Rural,0,4153.0,36.75221238938053,0.6277777777777778,High Risk,0.9535462158493407,0,Rejected,High Risk,107.7507223909755
LP002519,Male,Yes,3+,Graduate,No,4691,0.0,100.0,360.0,1.0,Semiurban,1,4691.0,46.91,0.2777777777777778,Low Risk,0.07689293483250692,1,Approved,Low Risk,7.689293483250692
LP002522,Female,No,0,Graduate,Yes,2500,0.0,93.0,360.0,1.0,Urban,1,2500.0,26.881720430107528,0.25833333333333336,Low Risk,0.24777874752512008,1,Approved,Low Risk,23.043423519836168
LP002524,Male,No,2,Graduate,No,5532,4648.0,162.0,360.0,1.0,Rural,1,10180.0,62.839506172839506,0.45,Low Risk,0.28234970940655024,1,Approved,Low Risk,45.74065292386114
LP002527,Male,Yes,2,Graduate,Yes,16525,1014.0,150.0,360.0,1.0,Rural,1,17539.0,116.92666666666666,0.4166666666666667,Low Risk,0.2049262275721624,1,Approved,Low Risk,30.73893413582436
LP002529,Male,Yes,2,Graduate,No,6700,1750.0,230.0,300.0,1.0,Semiurban,1,8450.0,36.73913043478261,0.7666666666666667,Low Risk,0.07504117968136126,1,Approved,Low Risk,17.25947132671309
LP002530,Male,Yes,2,Graduate,No,2873,1872.0,132.0,360.0,0.0,Semiurban,0,4745.0,35.946969696969695,0.36666666666666664,High Risk,0.7790986241278377,0,Rejected,High Risk,102.84101838487457
LP002531,Male,Yes,1,Graduate,Yes,16667,2250.0,86.0,360.0,1.0,Semiurban,1,18917.0,219.96511627906978,0.2388888888888889,Low Risk,0.22176720975330255,1,Approved,Low Risk,19.07198003878402
LP002533,Male,Yes,2,Graduate,No,2947,1603.0,128.0,360.0,1.0,Urban,0,4550.0,35.546875,0.35555555555555557,Low Risk,0.13189219115444772,1,Approved,Low Risk,16.88220046776931
LP002534,Female,No,0,Not Graduate,No,4350,0.0,154.0,360.0,1.0,Rural,1,4350.0,28.246753246753247,0.42777777777777776,Low Risk,0.3241928682293187,1,Approved,Medium Risk,49.92570170731508
LP002536,Male,Yes,3+,Not Graduate,No,3095,0.0,113.0,360.0,1.0,Rural,1,3095.0,27.38938053097345,0.3138888888888889,Low Risk,0.20951687361491744,1,Approved,Low Risk,23.67540671848567
LP002537,Male,Yes,0,Graduate,No,2083,3150.0,128.0,360.0,1.0,Semiurban,1,5233.0,40.8828125,0.35555555555555557,Low Risk,0.1269631530130273,1,Approved,Low Risk,16.251283585667494
LP002541,Male,Yes,0,Graduate,No,10833,0.0,234.0,360.0,1.0,Semiurban,1,10833.0,46.294871794871796,0.65,Low Risk,0.11099643017679761,1,Approved,Low Risk,25.973164661370642
LP002543,Male,Yes,2,Graduate,No,8333,0.0,246.0,360.0,1.0,Semiurban,1,8333.0,33.8739837398374,0.6833333333333333,Low Risk,0.07048857066763192,1,Approved,Low Risk,17.340188384237454
LP002544,Male,Yes,1,Not Graduate,No,1958,2436.0,131.0,360.0,1.0,Rural,1,4394.0,33.541984732824424,0.3638888888888889,Low Risk,0.36669710433976577,1,Approved,Medium Risk,48.03732066850932
LP002545,Male,No,2,Graduate,No,3547,0.0,80.0,360.0,0.0,Rural,0,3547.0,44.3375,0.2222222222222222,High Risk,0.9228837828303547,0,Rejected,High Risk,73.83070262642838
LP002547,Male,Yes,1,Graduate,No,18333,0.0,500.0,360.0,1.0,Urban,0,18333.0,36.666,1.3888888888888888,Low Risk,0.23092291611644566,1,Approved,Low Risk,115.46145805822283
LP002555,Male,Yes,2,Graduate,Yes,4583,2083.0,160.0,360.0,1.0,Semiurban,1,6666.0,41.6625,0.4444444444444444,Low Risk,0.09571078618625994,1,Approved,Low Risk,15.313725789801591
LP002556,Male,No,0,Graduate,No,2435,0.0,75.0,360.0,1.0,Urban,0,2435.0,32.46666666666667,0.20833333333333334,Low Risk,0.2685084222094618,1,Approved,Low Risk,20.138131665709636
LP002560,Male,No,0,Not Graduate,No,2699,2785.0,96.0,360.0,1.0,Semiurban,1,5484.0,57.125,0.26666666666666666,Low Risk,0.263218084387589,1,Approved,Low Risk,25.268936101208542
LP002562,Male,Yes,1,Not Graduate,No,5333,1131.0,186.0,360.0,1.0,Urban,1,6464.0,34.75268817204301,0.5166666666666667,Low Risk,0.3084974935873379,1,Approved,Medium Risk,57.38053380724485
LP002571,Male,No,0,Not Graduate,No,3691,0.0,110.0,360.0,1.0,Rural,1,3691.0,33.554545454545455,0.3055555555555556,Low Risk,0.3962248184892372,1,Approved,Medium Risk,43.58473003381609
LP002582,Female,No,0,Not Graduate,Yes,17263,0.0,225.0,360.0,1.0,Semiurban,1,17263.0,76.72444444444444,0.625,Low Risk,0.22956937245454068,1,Approved,Low Risk,51.65310880227165
LP002585,Male,Yes,0,Graduate,No,3597,2157.0,119.0,360.0,0.0,Rural,0,5754.0,48.35294117647059,0.33055555555555555,High Risk,0.9291653647049414,0,Rejected,High Risk,110.57067839988802
LP002586,Female,Yes,1,Graduate,No,3326,913.0,105.0,84.0,1.0,Semiurban,1,4239.0,40.371428571428574,1.25,Low Risk,0.0910389659439389,1,Approved,Low Risk,9.559091424113584
LP002587,Male,Yes,0,Not Graduate,No,2600,1700.0,107.0,360.0,1.0,Rural,1,4300.0,40.18691588785047,0.2972222222222222,Low Risk,0.30372344270224105,1,Approved,Medium Risk,32.498408369139796
LP002588,Male,Yes,0,Graduate,No,4625,2857.0,111.0,12.0,1.0,Urban,1,7482.0,67.4054054054054,9.25,Low Risk,0.2046629570707067,1,Approved,Low Risk,22.717588234848442
LP002600,Male,Yes,1,Graduate,Yes,2895,0.0,95.0,360.0,1.0,Semiurban,1,2895.0,30.473684210526315,0.2638888888888889,Low Risk,0.15708176545991281,1,Approved,Low Risk,14.922767718691718
LP002602,Male,No,0,Graduate,No,6283,4416.0,209.0,360.0,0.0,Rural,0,10699.0,51.19138755980861,0.5805555555555556,High Risk,0.9627372825255355,0,Rejected,High Risk,201.2120920478369
LP002603,Female,No,0,Graduate,No,645,3683.0,113.0,480.0,1.0,Rural,1,4328.0,38.30088495575221,0.23541666666666666,Low Risk,0.3094553422238435,1,Approved,Medium Risk,34.96845367129432
LP002606,Female,No,0,Graduate,No,3159,0.0,100.0,360.0,1.0,Semiurban,1,3159.0,31.59,0.2777777777777778,Low Risk,0.12757196708613083,1,Approved,Low Risk,12.757196708613083
LP002615,Male,Yes,2,Graduate,No,4865,5624.0,208.0,360.0,1.0,Semiurban,1,10489.0,50.42788461538461,0.5777777777777777,Low Risk,0.09829836623221844,1,Approved,Low Risk,20.446060176301437
LP002618,Male,Yes,1,Not Graduate,No,4050,5302.0,138.0,360.0,1.0,Rural,0,9352.0,67.76811594202898,0.38333333333333336,Low Risk,0.4223121467636478,1,Approved,Medium Risk,58.2790762533834
LP002619,Male,Yes,0,Not Graduate,No,3814,1483.0,124.0,300.0,1.0,Semiurban,1,5297.0,42.71774193548387,0.41333333333333333,Low Risk,0.15662273925685433,1,Approved,Low Risk,19.421219667849936
LP002622,Male,Yes,2,Graduate,No,3510,4416.0,243.0,360.0,1.0,Rural,1,7926.0,32.617283950617285,0.675,Low Risk,0.17997942792292654,1,Approved,Low Risk,43.73500098527115
LP002624,Male,Yes,0,Graduate,No,20833,6667.0,480.0,360.0,1.0,Urban,1,27500.0,57.291666666666664,1.3333333333333333,Low Risk,0.2727943004008021,1,Approved,Low Risk,130.941264192385
LP002625,Male,No,0,Graduate,No,3583,0.0,96.0,360.0,1.0,Urban,0,3583.0,37.322916666666664,0.26666666666666666,Low Risk,0.2705601144174812,1,Approved,Low Risk,25.973770984078193
LP002626,Male,Yes,0,Graduate,Yes,2479,3013.0,188.0,360.0,1.0,Urban,1,5492.0,29.21276595744681,0.5222222222222223,Low Risk,0.24403378201565606,1,Approved,Low Risk,45.87835101894334
LP002634,Female,No,1,Graduate,No,13262,0.0,40.0,360.0,1.0,Urban,1,13262.0,331.55,0.1111111111111111,Low Risk,0.33412501652767845,1,Approved,Medium Risk,13.365000661107139
LP002637,Male,No,0,Not Graduate,No,3598,1287.0,100.0,360.0,1.0,Rural,0,4885.0,48.85,0.2777777777777778,Low Risk,0.420180460222795,1,Approved,Medium Risk,42.0180460222795
LP002640,Male,Yes,1,Graduate,No,6065,2004.0,250.0,360.0,1.0,Semiurban,1,8069.0,32.276,0.6944444444444444,Low Risk,0.14832016974603557,1,Approved,Low Risk,37.08004243650889
LP002643,Male,Yes,2,Graduate,No,3283,2035.0,148.0,360.0,1.0,Urban,1,5318.0,35.932432432432435,0.4111111111111111,Low Risk,0.13523811458170276,1,Approved,Low Risk,20.015240958092008
LP002648,Male,Yes,0,Graduate,No,2130,6666.0,70.0,180.0,1.0,Semiurban,0,8796.0,125.65714285714286,0.3888888888888889,Low Risk,0.15020034530187676,1,Approved,Low Risk,10.514024171131373
LP002652,Male,No,0,Graduate,No,5815,3666.0,311.0,360.0,1.0,Rural,0,9481.0,30.485530546623796,0.8638888888888889,Low Risk,0.36120428451141917,1,Approved,Medium Risk,112.33453248305136
LP002659,Male,Yes,3+,Graduate,No,3466,3428.0,150.0,360.0,1.0,Rural,1,6894.0,45.96,0.4166666666666667,Low Risk,0.18723334486224408,1,Approved,Low Risk,28.08500172933661
LP002670,Female,Yes,2,Graduate,No,2031,1632.0,113.0,480.0,1.0,Semiurban,1,3663.0,32.415929203539825,0.23541666666666666,Low Risk,0.06130195330234034,1,Approved,Low Risk,6.9271207231644585
LP002682,Male,Yes,0,Not Graduate,No,3074,1800.0,123.0,360.0,0.0,Semiurban,0,4874.0,39.6260162601626,0.3416666666666667,High Risk,0.8920270483711942,0,Rejected,High Risk,109.71932694965689
LP002683,Male,No,0,Graduate,No,4683,1915.0,185.0,360.0,1.0,Semiurban,0,6598.0,35.66486486486487,0.5138888888888888,Low Risk,0.18498116987174806,1,Approved,Low Risk,34.22151642627339
LP002684,Female,No,0,Not Graduate,No,3400,0.0,95.0,360.0,1.0,Rural,0,3400.0,35.78947368421053,0.2638888888888889,Low Risk,0.32560199812081436,1,Approved,Medium Risk,30.932189821477365
LP002689,Male,Yes,2,Not Graduate,No,2192,1742.0,45.0,360.0,1.0,Semiurban,1,3934.0,87.42222222222222,0.125,Low Risk,0.11368729328567617,1,Approved,Low Risk,5.115928197855427
LP002690,Male,No,0,Graduate,No,2500,0.0,55.0,360.0,1.0,Semiurban,1,2500.0,45.45454545454545,0.1527777777777778,Low Risk,0.16790833527098525,1,Approved,Low Risk,9.234958439904188
LP002692,Male,Yes,3+,Graduate,Yes,5677,1424.0,100.0,360.0,1.0,Rural,1,7101.0,71.01,0.2777777777777778,Low Risk,0.20621250421719373,1,Approved,Low Risk,20.621250421719374
LP002693,Male,Yes,2,Graduate,Yes,7948,7166.0,480.0,360.0,1.0,Rural,1,15114.0,31.4875,1.3333333333333333,Low Risk,0.2453608418412091,1,Approved,Low Risk,117.77320408378037
LP002697,Male,No,0,Graduate,No,4680,2087.0,128.0,360.0,1.0,Semiurban,0,6767.0,52.8671875,0.35555555555555557,Low Risk,0.1900286000764937,1,Approved,Low Risk,24.323660809791193
LP002699,Male,Yes,2,Graduate,Yes,17500,0.0,400.0,360.0,1.0,Rural,1,17500.0,43.75,1.1111111111111112,Low Risk,0.1809964819564529,1,Approved,Low Risk,72.39859278258116
LP002705,Male,Yes,0,Graduate,No,3775,0.0,110.0,360.0,1.0,Semiurban,1,3775.0,34.31818181818182,0.3055555555555556,Low Risk,0.10649827233350884,1,Approved,Low Risk,11.714809956685972
LP002706,Male,Yes,1,Not Graduate,No,5285,1430.0,161.0,360.0,0.0,Semiurban,1,6715.0,41.70807453416149,0.44722222222222224,High Risk,0.9128291116382854,0,Rejected,High Risk,146.96548697376394
LP002714,Male,No,1,Not Graduate,No,2679,1302.0,94.0,360.0,1.0,Semiurban,1,3981.0,42.351063829787236,0.2611111111111111,Low Risk,0.2906400031822959,1,Approved,Low Risk,27.320160299135814
LP002716,Male,No,0,Not Graduate,No,6783,0.0,130.0,360.0,1.0,Semiurban,1,6783.0,52.176923076923075,0.3611111111111111,Low Risk,0.23288215354073916,1,Approved,Low Risk,30.27467996029609
LP002717,Male,Yes,0,Graduate,No,1025,5500.0,216.0,360.0,1.0,Rural,1,6525.0,30.208333333333332,0.6,Low Risk,0.2703918002515767,1,Approved,Low Risk,58.40462885434057
LP002720,Male,Yes,3+,Graduate,No,4281,0.0,100.0,360.0,1.0,Urban,1,4281.0,42.81,0.2777777777777778,Low Risk,0.13255203084089784,1,Approved,Low Risk,13.255203084089784
LP002723,Male,No,2,Graduate,No,3588,0.0,110.0,360.0,0.0,Rural,0,3588.0,32.61818181818182,0.3055555555555556,High Risk,0.9218807956164304,0,Rejected,High Risk,101.40688751780735
LP002729,Male,No,1,Graduate,No,11250,0.0,196.0,360.0,1.0,Semiurban,0,11250.0,57.39795918367347,0.5444444444444444,Low Risk,0.2147147122233799,1,Approved,Low Risk,42.08408359578246
